pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424133283,40.259019,-76.8756065,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8756065 40.259019),3664.6763639304777,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133284,40.2593877,-76.8761603,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8761603 40.2593877),3628.3573136154773,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133285,40.2597151,-76.8765732,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8765732 40.2597151),3595.9505970226683,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133286,40.2591453,-76.8776491,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8776491 40.2591453),3670.0067696221195,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133287,40.2587646,-76.878028,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.878028 40.2587646),3716.3180981010864,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133288,40.2535685,-76.8724847,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8724847 40.2535685),4093.63779620211,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424133289,40.2541956,-76.8728825,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8728825 40.2541956),4171.0518944226915,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424133290,40.2546634,-76.8737098,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.8737098 40.2546634),4137.333387731737,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133292,40.2549911,-76.8739166,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.8739166 40.2549911),4101.693432078799,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
OSM-11424133293,40.2559002,-76.8739065,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8739065 40.2559002),4000.813877326653,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
